,Source Article,Authors,Referenced Article,Venue,Year
40,3351095.3372875,"United	Nations,	Human	Rights	Council,	Office	of	the	High	Comm’r,	Guiding	 Principles	 On	 Business	 And	 Human	 Rights","–26	 (2011),	 https://www",ohchr.org/Documents/Publications/GuidingPrinciplesBusin essHR_EN.pdf,23
41,3351095.3372875,"David	Wright	and	Emilio	Mordini,	‘Privacy	and	Ethical	Impact	Assessment’,	 in	 Privacy	 Impact	 Assessment,	 ed.	 David	Wright	 and	 Paul	 De	 Hert,	 Law,	 Governance	 and	 Technology	 Series	 (Dordrecht:	 Springer	 Netherlands,","),	397–418,	https://doi",org/10.1007/978-94-007-2543-0_19,2012
42,3351095.3372875,"Le	Grand,	G.,	&	Barrau,	E.	(",),"	Prior	Checking,	A	Forerunner	to	Privacy	 Impact	Assessments.	(pp.	97–115)",2012
43,3351095.3372875,"Charles	 Raab	 and	 David	 Wright,	 ‘Surveillance:	 Extending	 the	 Limits	 of	 Privacy	Impact	Assessment.	In:	Wright	David,	De	Hert	Paul,	Editors.	Privacy	 Impact	 Assessment.	 Dordrecht’,	 in	 Privacy	 Impact	 Assessment,	 ed.	 David	 Wright	and	Paul	De	Hert	(Dordrecht:	Springer,","),	363–83",,2012
44,3351095.3372875,"Council	of	Europe,	‘Guidelines	on	the	Protection	of	Individuals	with	Regard	 to	the	Processing	of	Personal	Data	in	a	World	of	Big	Data’	(Strasbourg,",January	2017),,23
45,3351095.3372875,"Kristian	Lum	and	William	Isaac,	‘To	Predict	and	Serve?’,	Significance",",	no","	 5	(2016):	14–19,	https://doi.org/10.1111/j.1740-9713.2016.00960.x",13
46,3351095.3372875,"Christian	 Sandvig	 et	 al.,	 ‘Auditing	 Algorithms :	 Research	 Methods	 for	 Detecting	Discrimination	on	Internet	Platforms’,",,,2014
47,3351095.3372875,Predlog	Zakona	o	varstvu	osebnih	podatkov	–	predlog	za	obravnavo	–	nujni	 postopek	 –	 Novo	 Gradivo	 S|T,",	 http://www",mp.gov.si/fileadmin/mp.gov.si/pageuploads/mp.gov.si/novic e/2018/ZVOP-2_NG_2_apr.pdf,2
48,3351095.3372875,Article,"Data	 Protection	Working	 Party,	 Guidelines	 on	 Data	 Protection	 Impact	Assessment	(DPIA)	and	determining	whether	processing	is	“likely	to	 result	in	a	high	risk”	for	the	purposes	of	Regulation	2016/679,	14",,29
49,3351095.3372875,"Dariusz	Kloza	et	al.,	 ‘Data	Protection	Impact	Assessments	in	the	European	 Union:	Complementing	the	New	Legal	Framework	towards	a	More	Robust	 Protection	 of	 Individuals’,	 D.Pia.Lab	 Policy	 Brief	 No","/2017,	 n","d.,	 4,	 https://cris.vub.be/files/32009890/dpialab_pb2017_1_final.pdf",1
50,3351095.3372875,"Frank	Vanclay	et	al.,	‘Social	Impact	Assessment:	Guidance	for	Assessing	and	 Managing	 the	 Social	 Impacts	 of	 Projects’	 (International	 Association	 for	 Impact	 Assessment,	 April","),	 https://www",iaia.org/uploads/pdf/SIA_Guidance_Document_IAIA.pdf;,2015
51,3351095.3372875,"Simon	Walker,	The	Future	of	Human	Rights	 Impact	Assessments	of	Trade	 Agreements,	 School	 of	 Human	 Rights	 Research	 Series,	 v","(Antwerp ;	 Portland:	Intersentia,	2009),	39–42",,35
52,3351095.3372875,"Alexander	 A.	 Boni-Saenz,	 ‘Public-Private	 Partnerships	 and	 Insurance	 Regulation’,	Harvard	Law	Review",(2008):	1375,,121
53,3351095.3372875,"Gilad,	 It	runs	 in	the	family,:	Meta-regulation	and	its	siblings.	Regulation	&	 Governance,","(4)485,	497	(2010)",,4
54,3351095.3372875,"Michael	 Veale,	 Reuben	 Binns,	 and	 Jef	 Ausloos,	 ‘When	 Data	 Protection	 by	 Design	and	Data	Subject	Rights	Clash’,	International	Data	Privacy	Law",",	no","	 2	(1	May	2018):	118,	https://doi.org/10.1093/idpl/ipy002",8
55,3351095.3372875,"Linnet	Taylor,	Luciano	Floridi,	Bart	van	der	Sloot	(eds),	Group	Privacy:	New	 Challenges	of	Data	Technologies	(Springer	International	Publishing,",),,2017
56,3351095.3372875,"Julia	 Angwin	 et	 al.,	 Machine	 Bias,	 PROPUBLICA	 (May",",	 2016),	 https://www",propublica.org/article/machine-bias-risk-assessments-incriminal-sentencing	 (describing	 leading	 risk	 assessment	 tools	 for	 sentencing	and	corrections	developed	by	Northpointe);,23
57,3351095.3372875,"Sam	Corbett-Davies	et	al.,	A	Computer	Program	Used	for	Bail	and	Sentencing	 Decisions	Was	Labeled	Biased	Against	Blacks.	 It’s	Actually	Not	that	Clear.,	 WASH.	 POST,	 (Oct",",	 2016)	 https://www",washingtonpost.com/news/monkeycage/wp/2016/10/17/can-an-algorithm-be-racist-our-analysis-is-morecautious-thanpropublicas,17
58,3351095.3372875,"L.	Edwards,	D.	McAuley,	and	L.	Diver,	‘From	Privacy	Impact	Assessment	to	 Social	 Impact	Assessment’,	 in","IEEE	Security	and	Privacy	Workshops	 (SPW),	2016,	53–57,	https://doi",org/10.1109/SPW.2016.19,2016
59,3351095.3372875,"Pauline	 Kim,	 ‘Auditing	 Algorithms	 for	 Discrimination’,	 University	 of	 Pennsylvania	 Law	 Review	 Online",",	 no","	 1	 (1	 January	 2017):	 196,	 https://scholarship.law.upenn.edu/penn_law_review_online/vol166/iss1/ 10",166
60,3351095.3372875,"Roger	 Clarke,	 ‘An	 Evaluation	 of	 Privacy	 Impact	 Assessment	 Guidance	 Documents’,	 International	 Data	 Privacy	 Law",",	 no","	 2	 (1	 May	 2011):	 112,	 https://doi.org/10.1093/idpl/ipr002",1
61,3351095.3372875,"Niels	van	Dijk,	Raphaël	Gellert,	and	Kjetil	Rommetveit,	 ‘A	Risk	 to	a	Right?	 Beyond	Data	Protection	Risk	Assessments’,	Computer	Law	&	Security	Review",",	no","	2	(1	April	2016):	304,	https://doi.org/10.1016/j.clsr.2015.12.017",32
62,3351095.3372875,"T.	Lombrozo,	The	structure	and	function	of	explanations,	Trends	in	Cognitive	 Sciences","(10)	,	(2006)	464–470",,10
63,3351095.3372875,"Tim	Miller,	 ‘Explanation	 in	Artificial	 Intelligence:	 Insights	 from	 the	 Social	 Sciences’,	 Artificial	 Intelligence","(1	 February	 2019):	 6,	 https://doi",org/10.1016/j.artint.2018.07.007,267
64,3351095.3372875,"Sandra	Wachter	and	Brent	Mittelstadt,	‘A	Right	to	Reasonable	Inferences:	ReThinking	 Data	 Protection	 Law	 in	 the	 Age	 of	 Big	 Data	 and	 AI’,	 Columbia	 Business	Law	Review,",(2),,2019
0,3351095.3372854,,[n. d.]. Discussion Leading Guidelines. https://teachingcommons. stanford.edu/resources/teaching-resources/teaching-strategies/how-leaddiscussion/discussion-leading-guidelines,,
1,3351095.3372854,,[n. d.]. History. https://cns.asu.edu/about/history,,
2,3351095.3372854,[n. d.]. IEEE Code of Ethics. https://www.ieee.org/about/corporate/governance/ p,-8,html,7
3,3351095.3372854,,"Civic Identities, Online Technologies: From Designing Civics Curriculum to Supporting Civic Experiences","In Civic Life Online, W. Lance Bennett (Ed.). The MIT Press. https://doi.org/10.7551/mitpress/7893.003.0007",2007
4,3351095.3372854,,"Criteria for Accrediting Computing Programs, 2017-2018",Technical Report. ABET. https://www.abet.org/accreditation/accreditation-criteria/criteria-foraccrediting-computing-programs-2017-2018/,2016
5,3351095.3372854,,ACM Code of Ethics and Professional Conduct,https://www.acm.org/ about-acm/acm-code-of-ethics-and-professional-conduct,2018
6,3351095.3372854,,"Criteria for Accrediting Computing Programs, 2019 - 2020",Technical Report. ABET. https://www.abet.org/accreditation/accreditation-criteria/criteria-foraccrediting-computing-programs-2019-2020/,2018
7,3351095.3372854,,"civics, n",https://www.oed.com/view/Entry/33574,2019
8,3351095.3372854,,Company Info,https://about.fb.com/company-info/,2019
9,3351095.3372854,,"ethic, n",and adj. https://www.oed.com/view/Entry/64755,2019
10,3351095.3372854,,Sustainability: Thinking Big,https://sustainability.aboutamazon.com/,2019
11,3351095.3372854,Gabriel Abend,Themoral background: an inquiry into the history of business ethics,Vol. 60. Princeton University Press,2016
12,3351095.3372854,Philip E. Agre,Lessons Learned in Trying to Reform AI,"Social science, technical systems, and cooperative work: Beyond the great divide (1997), 131. https://web.archive.org/web/20040203070641/http://polaris.gseis.ucla.edu/ pagre/critical.html",1997
13,3351095.3372854,Blaise Aguera y Arcas,Physiognomy’s New Clothes,https://medium. com/@blaisea/physiognomys-new-clothes-f2d4b59fdd6a,2017
14,3351095.3372854,Solon Barocas and Helen Nissenbaum,Big data’s end run around procedural privacy protections,"Commun. ACM 57, 11 (Oct. 2014), 31–33. https://doi.org/10.1145/2668897",2014
15,3351095.3372854,Ruha Benjamin,Race after technology: Abolitionist tools for the new jim code,John Wiley & Sons,2019
16,3351095.3372854,"Laurence Berland, Paul Duke, Rebecca Rivers, and Sophie Waldman",Google fired us for organizing,We’re fighting back. https://medium.com/@GoogleWalkout/google-fired-us-for-organizingwere-fighting-back-d0daa8113aed,2019
17,3351095.3372854,Kirsten Boehner and Carl DiSalvo,"Data, Design and Civics: An Exploratory Study of Civic Tech","In Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems (CHI ’16). ACM, New York, NY, USA, 2970–2981. https: //doi.org/10.1145/2858036.2858326",2016
18,3351095.3372854,Geoffrey C. Bowker and Susan Leigh Star,Sorting things out: classification and its consequences,"MIT Press, Cambridge, Mass",1999
19,3351095.3372854,Philip Brey,Disclosive Computer Ethics,"SIGCAS Comput. Soc. 30, 4 (Dec. 2000), 10–16. https://doi.org/10.1145/572260.572264",2000
20,3351095.3372854,Attila Bruni and Maurizio Teli,Reassembling the social—An introduction to actor network theory,"Management Learning 38, 1 (2007), 121–125",2007
21,3351095.3372854,Louis L. Bucciarelli and David E. Drew,Liberal studies in engineering - a design plan,"Engineering Studies 7, 2-3 (Sept. 2015), 103–122. https://doi.org/10. 1080/19378629.2015.1077253",2015
22,3351095.3372854,Paul E Ceruzzi,Moore’s law and technological determinism: reflections on the history of technology,"Technology and Culture 46, 3 (2005), 584–593",2005
23,3351095.3372854,Google Walkout For Real Change,Onward! Another #GoogleWalkout Goodbye,https://medium.com/@GoogleWalkout/onward-anothergooglewalkout-goodbye-b733fa134a7d,2019
24,3351095.3372854,"Anne Colby, Elizabeth Beaumont, Thomas Ehrlich, and Josh Corngold",Educating for Democracy: Preparing Undergraduates for Responsible Political Engagement,John Wiley & Sons. Google-Books-ID: AGe6iRZLWg0C,2007
25,3351095.3372854,Anne Colby and William M. Sullivan,Ethics Teaching in Undergraduate Engineering Education,"Journal of Engineering Education 97, 3 (July 2008), 327–338. https://doi.org/10.1002/j.2168-9830.2008.tb00982.x",2008
26,3351095.3372854,Patricia Hill Collins,"Black feminist thought: Knowledge, consciousness, and the politics of empowerment",Routledge,2002
27,3351095.3372854,Kate Conger,AmazonWorkers Demand Jeff Bezos Cancel Face Recognition Contracts With Law Enforcement,https://gizmodo.com/amazon-workersdemand-jeff-bezos-cancel-face-recognitio-1827037509,2018
28,3351095.3372854,Kate Crawford,Halt the use of facial-recognition technology until it is regulated,"Nature 572 (Aug. 2019), 565–565. https://doi.org/10.1038/d41586019-02514-7",2019
29,3351095.3372854,Kate Crawford and Trevor Paglen,Excavating AI: The Politics of Training Sets for Machine Learning,https://www.excavating.ai,2019
30,3351095.3372854,Gilles Deleuze,Postscript on the Societies of Control,"October 59 (1992), 3–7",1992
31,3351095.3372854,Alain Desrosières,The politics of large numbers: A history of statistical reasoning,Harvard University Press,2002
32,3351095.3372854,Catherine D’Ignazio and Lauren Klein,Data Feminism,MIT Press Open. https://bookbook.pubpub.org/data-feminism,2019
33,3351095.3372854,"Carl DiSalvo, Tom Jenkins, and Thomas Lodato",Designing Speculative Civics,"In Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems (CHI ’16). ACM, New York, NY, USA, 4979–4990. https://doi.org/10. 1145/2858036.2858505 event-place: San Jose, California, USA",2016
34,3351095.3372854,Heather Douglas,"Science, policy, and the value-free ideal",University of Pittsburgh Pre,2009
35,3351095.3372854,Cynthia Dwork and Deirdre K Mulligan,"It’s Not Privacy, and It’s Not Fair","Stanford Law Review 66 (2013), 6",2013
36,3351095.3372854,Hamid Ekbia and Bonnie Nardi,The Political Economy of Computing: The Elephant in the HCI Room,"interactions 22, 6 (Oct. 2015), 46–49. https: //doi.org/10.1145/2832117",2015
37,3351095.3372854,Casey Fiesler,Tech Ethics Curricula: A Collection of Syllabi,https://medium.com/@cfiesler/tech-ethics-curricula-a-collection-ofsyllabi-3eedfb76be18,2019
38,3351095.3372854,"Marcus Foth, Martin Tomitsch, Christine Satchell, and M. Hank Haeusler",From Users to Citizens: Some Thoughts on Designing for Polity and Civics,"In Proceedings of the Annual Meeting of the Australian Special Interest Group for Computer Human Interaction (OzCHI ’15). ACM, New York, NY, USA, 623–633. https://doi.org/10.1145/2838739.2838769 event-place: Parkville, VIC, Australia",2015
39,3351095.3372854,Michel Foucault,Discipline and punish: The birth of the prison,Vintage,2012
40,3351095.3372854,"Batya Friedman, Peter H. Kahn, Alan Borning, and Alina Huldtgren",Value Sensitive Design and Information Systems,"In Early engagement and new technologies: Opening up the laboratory. Springer, Dordrecht, 55–95. https: //doi.org/10.1007/978-94-007-7844-3_4",2013
41,3351095.3372854,April Glaser,The Techlash Has Come to Stanford,Slate Magazine (Aug. 2019). https://slate.com/technology/2019/08/stanford-tech-students-backlashgoogle-facebook-palantir.html,2019
42,3351095.3372854,April Glaser,Why the Wayfair Walkout Is Different,https: //slate.com/technology/2019/06/wayfair-walkout-trump-protest-borderdetention-beds.html,2019
43,3351095.3372854,"Colin M. Gray, Austin L. Toombs, Marlo Owczarzak, and Christopher Watkins",Digital civics goes abroad,"Interactions 26, 2 (Feb. 2019), 74–77. https: //doi.org/10.1145/3301661",2019
44,3351095.3372854,Ben Green,Data Science as Political Action: Grounding Data Science in a Politics of Justice,arXiv:1811.03435 [cs] (Nov. 2018). http://arxiv.org/abs/1811. 03435 arXiv: 1811.03435,2018
45,3351095.3372854,"Daniel Greene, Anna Lauren Hoffmann, and Luke Stark","Better, Nicer, Clearer, Fairer: A Critical Assessment of the Movement for Ethical Artificial Intelligence and Machine Learning",https://doi.org/10.24251/HICSS.2019.258,2019
46,3351095.3372854,J. Hemerly,Public Policy Considerations for Data-Driven Innovation,"Computer 46, 6 (June 2013), 25–31. https://doi.org/10.1109/MC.2013.186",2013
47,3351095.3372854,Joseph R. Herkert,Ways of thinking about and teaching ethical problem solving: Microethics and macroethics in engineering,"Science and Engineering Ethics 11, 3 (Sept. 2005), 373–385. https://doi.org/10.1007/s11948-005-0006-3",2005
48,3351095.3372854,Derek Hodson,Science Education as a Call to Action,"Canadian Journal of Science, Mathematics and Technology Education 10, 3 (Aug. 2010), 197–206. https://doi.org/10.1080/14926156.2010.504478",2010
49,3351095.3372854,Anna Hoffman,The privacy risks of unchecked facial-recognition technology,https://www.seattletimes.com/opinion/the-privacy-risks-of-uncheckedfacial-recognition-technology/,2019
50,3351095.3372854,Anna Lauren Hoffmann,"Where fairness fails: data, algorithms, and the limits of antidiscrimination discourse","Information, Communication & Society 22, 7 (June 2019), 900–915. https://doi.org/10.1080/1369118X.2019.1573912",2019
51,3351095.3372854,Leigh Honeywell,neveragain,tech. http://neveragain.tech/,2016
52,3351095.3372854,Abby Everett Jaques,Why the moral machine is a monster,"University of Miami School of Law, 10",2019
53,3351095.3372854,K. Gregory Jin and Ronald G. Drozdenko,"Relationships among Perceived Organizational Core Values, Corporate Social Responsibility, Ethics, and Organizational Performance Outcomes: An Empirical Study of Information Technology Professionals","Journal of Business Ethics 92, 3 (March 2010), 341–359. https://doi.org/10.1007/s10551-009-0158-1",2010
54,3351095.3372854,Deborah G. Johnson,Ethics and Technology ’in the Making’: An Essay on the Challenge of Nanoethics,"NanoEthics 1, 1 (March 2007), 21–30. https: //doi.org/10.1007/s11569-007-0006-7",2007
55,3351095.3372854,Amazon Employees for Climate Justice,Open letter to Jeff Bezos and the Amazon Board of Directors,https://medium.com/ @amazonemployeesclimatejustice/public-letter-to-jeff-bezos-and-theamazon-board-of-directors-82a8405f5e38,2019
56,3351095.3372854,"Darshan MA Karwat, Walter E Eagle, Margaret S Wooldridge, and Thomas E Princen",Activist engineering: changing engineering practice by deploying praxis,"Science and engineering ethics 21, 1 (2015), 227–239",2015
57,3351095.3372854,Darshan M. A. Karwat,Self-reflection for Activist Engineering,Science and Engineering Ethics (Oct. 2019). https://doi.org/10.1007/s11948-019-00150-y,2019
58,3351095.3372854,Os Keyes,The Misgendering Machines: Trans/HCI Implications of Automatic Gender Recognition,"Proceedings of the ACM on Human-Computer Interaction 2, CSCW (Nov. 2018), 1–22. https://doi.org/10.1145/3274357",2018
59,3351095.3372854,"Jon Kleinberg, Sendhil Mullainathan, and Manish Raghavan",Inherent Trade-Offs in the Fair Determination of Risk Scores,"arXiv:1609.05807 [cs, stat] (Sept. 2016). http://arxiv.org/abs/1609.05807 arXiv: 1609.05807",2016
60,3351095.3372854,Matthias Korn,Situating Engagement: Ubiquitous Infrastructures for In-Situ Civic Engagement,"Ph.D. Dissertation. Datalogisk Institut, Aahus Universitet. https://www.forskningsdatabasen.dk/en/catalog/2389300983",2013
61,3351095.3372854,Julian Lamont and Christi Favor,Distributive Justice,"In The Stanford Encyclopedia of Philosophy (winter 2017 ed.), Edward N. Zalta (Ed.). Metaphysics Research Lab, Stanford University. https://plato.stanford.edu/archives/win2017/ entries/justice-distributive/",2017
62,3351095.3372854,Jon A. Leydens and Juan C. Lucena,Engineering justice: transforming engineering education and practice,"John Wiley & Sons ; IEEE Press, Hoboken, NJ : Piscataway, NJ. OCLC: ocn945390599",2018
63,3351095.3372854,"Heinz C. Luegenbiehl and Public Interest Enterprises, Inc",Codes of Ethics and the Moral Education of Engineers:,"Business and Professional Ethics Journal 2, 4 (1983), 41–61. https://doi.org/10.5840/bpej1983244",1983
64,3351095.3372854,Jacob Metcalf,"Ethics Codes: History, Context, and Challenges","Council for Big Data, Ethics, and Society (Nov. 2014), 15",2014
65,3351095.3372854,"Jacob Metcalf, Emanuel Moss, and danah boyd","Owning Ethics: Corporate Logics, Silicon Valley, and the Institutionalization of Ethics","Social Research: An International Quarterly 86, 2 (2019), 449–476. https://datasociety.net/output/owning-ethics-corporate-logics-siliconvalley-and-the-institutionalization-of-ethics/",2019
66,3351095.3372854,"Fátima Monteiro, Carlinda Leite, and Cristina Rocha",The influence of engineers’ training models on ethics and civic education component in engineering courses in Portugal,"European Journal of Engineering Education 42, 2 (March 2017), 156–170. https://doi.org/10.1080/03043797.2016.1267716",2017
67,3351095.3372854,James H. Moor,What Is Computer Ethics?*,"Metaphilosophy 16, 4 (1985), 266–275. https://doi.org/10.1111/j.1467-9973.1985.tb00173.x",1985
68,3351095.3372854,Jared Moore,Tech employees can make up for executives,TechCrunch (Sept. 2018). http://techcrunch.com/2018/09/27/tech-employees-can-make-upfor-executives/,2018
69,3351095.3372854,Jared Moore,AI for Not Bad,"Frontiers in Big Data 2 (2019), 32",2019
70,3351095.3372854,Mozilla,"Announcing a Competition for Ethics in Computer Science, with up to $3",5 Million in Prizes. https://blog.mozilla.org/blog/2018/10/10/ announcing-a-competition-for-ethics-in-computer-science-with-up-to-3-5million-in-prizes,2018
71,3351095.3372854,Dean Nieusma and Rensselaer Polytechnic Institute,"Engineering, Social Justice, and Peace: Strategies for Pedagogical, Curricular, and Institutional Reform","(2011), 12",2011
72,3351095.3372854,Zachary Pirtle and Zoe Szajnfarber,On Ideals for Engineering in Democratic Societies,"In Philosophy and Engineering. Springer, 99–112",2017
73,3351095.3372854,Naomi Rea,"How ImageNet Roulette, a Viral Art Project That Exposed Facial Recognition’s Biases, Is Changing Minds About AI",https://news.artnet. com/art-world/imagenet-roulette-trevor-paglen-kate-crawford-1658305,2019
74,3351095.3372854,Lyel Resner,Why the Tech Worker Activist Movement Is Just Beginning,https://medium.com/@lyelr/why-the-tech-worker-activist-movementis-just-beginning-782f268ddc89,2019
75,3351095.3372854,Donna Riley,Engineering and Social Justice,"Synthesis Lectures on Engineers, Technology, and Society (2008), 14",2008
76,3351095.3372854,Phillip Rogaway,The Moral Character of Cryptographic Work,"(Dec. 2015), 48",2015
77,3351095.3372854,"Jeffrey Saltz, Michael Skirpan, Casey Fiesler, Micha Gorelick, Tom Yeh, Robert Heckman, Neil Dewar, and Nathan Beard",Integrating Ethics within Machine-learning Courses,"ACM Transactions on Computing Education 19, 4 (Aug. 2019), 1–26. https://doi.org/10.1145/3341164",2019
78,3351095.3372854,"Jeffrey S. Saltz, Neil I. Dewar, and Robert Heckman",Key Concepts for a Data Science Ethics Curriculum,"In Proceedings of the 49th ACM Technical Symposium on Computer Science Education - SIGCSE ’18. ACM Press, Baltimore, Maryland, USA, 952–957. https://doi.org/10.1145/3159450.3159483",2018
79,3351095.3372854,Donald A. Schön,Educating the reflective practitioner,(1987),1987
80,3351095.3372854,Doug Schuler,Computer Professionals and the Next Culture of Democracy,"Commun. ACM 44, 1 (Jan. 2001), 52. https://link.galegroup.com/apps/doc/ A69372350/AONE?u=gainstoftech&sid=AONE&xid=7c08aba3",2001
81,3351095.3372854,Scott Shane and Daisuke Wakabayashi,’The Business of War’: Google Employees Protest Work for the Pentagon - The New York Times,https://www.nytimes.com/2018/04/04/technology/google-letter-ceopentagon-project.html,2018
82,3351095.3372854,"Michael Skirpan, Nathan Beard, Srinjita Bhaduri, Casey Fiesler, and Tom Yeh",Ethics Education in Context: A Case Study of Novel Ethics Activities for the CS Classroom,"In Proceedings of the 49th ACM Technical Symposium on Computer Science Education - SIGCSE ’18. ACM Press, Baltimore, Maryland, USA, 940–945. https://doi.org/10.1145/3159450.3159573",2018
83,3351095.3372854,Stina Soderling,"Emergent Strategy: Shaping Change, Changing Worlds/And the Spirit Moved Them: The Lost Radical History of America’s First Feminists","Anarchist Studies 27, 1 (2019), 100–103",2019
84,3351095.3372854,"Bernd Carsten Stahl, Job Timmermans, and Brent Daniel Mittelstadt",The Ethics of Computing: A Survey of the Computing-Oriented Literature,"Comput. Surveys 48, 4 (Feb. 2016), 1–38. https://doi.org/10.1145/2871196",2016
85,3351095.3372854,Luke Stark and Anna Lauren Hoffmann,Data Is the New What? Popular Metaphors & Professional Ethics in Emerging Data Culture,Journal of Cultural Analytics (2019). https://doi.org/10.22148/16.036,2019
86,3351095.3372854,Nicholas Thompson,A Reckoning at Facebook,https://www.wnycstudios. org/story/reckoning-facebook-1,2018
87,3351095.3372854,Judith Jarvis Thomson,The trolley problem,"Yale LJ 94 (1984), 1395",1984
88,3351095.3372854,Nitasha Tiku,Google Walkout Organizers Say They’re Facing Retaliation,Wired (April 2019). https://www.wired.com/story/google-walkout-organizerssay-theyre-facing-retaliation/?mbid=social_twitter_onsiteshare,2019
89,3351095.3372854,Zeynep Tufekci,"Engineering the public: Big data, surveillance and computational politics","First Monday 19, 7 (July 2014). https://doi.org/10.5210/fm. v19i7.4901",2014
90,3351095.3372854,"Vasillis Vlachokyriakos, Clara Crivellaro, Christopher A. Le Dantec, Eric Gordon, Pete Wright, and Patrick Olivier",Digital Civics: Citizen Empowerment With and Through Technology,"In Proceedings of the 2016 CHI Conference Extended Abstracts on Human Factors in Computing Systems (CHI EA ’16). ACM, New York, NY, USA, 1096–1099. https://doi.org/10.1145/2851581.2886436 eventplace: San Jose, California, USA",2016
91,3351095.3372854,Fred Vogelstein and Nicholas Thompson,Inside Facebook’s Two Years of Hell,Wired (Feb. 2018). https://www.wired.com/story/inside-facebook-markzuckerberg-2-years-of-hell/,2018
92,3351095.3372854,Ben Wagner,Ethics as an Escape from Regulation: From ethics-washing to ethics-shopping? Being Profiling,Cogitas Ergo Sum (2018),2018
93,3351095.3372854,Judy Wajcman,Pressed for time: The acceleration of life in digital capitalism,University of Chicago Press,2015
94,3351095.3372854,"Kate Vredenburgh Jeff Behrends Lily Hu Alison Simmons Jim Barbara J. Grosz Waldo, David Gray Grant",Embedded EthiCS: Integrating Ethics Across CS Education,"Commun. ACM 62, 8 (Aug. 2019), 54–61. https://cacm.acm.org/ magazines/2019/8/238345-embedded-ethics/fulltext",2019
95,3351095.3372854,Chloe Watson,The key moments from Mark Zuckerberg’s testimony to Congress,The Guardian (April 2018). https://www.theguardian.com/ technology/2018/apr/11/mark-zuckerbergs-testimony-to-congress-the-keymoments,2018
96,3351095.3372854,Langdon Winner,"Do artifacts have politics? Daedalus (1980), 121–136",,1980
97,3351095.3372854,Langdon Winner,The Societal Implications of Nanotechnology,http: //homepages.rpi.edu/~winner/testimony.htm,2003
98,3351095.3372854,Shoshana Zuboff,The age of surveillance capitalism: The fight for a human future at the new frontier of power,Profile Books,2019
99,3351095.3372854,Ethan Zuckerman,Training the next generation of ethical techies,http://www.ethanzuckerman.com/blog/2019/08/14/training-the-nextgeneration-of-ethical-techies/,2019
0,3351095.3372855,Ahmad Fayez S Althobaiti,Comparison of Ontology-Based SemanticSimilarity Measures in the Biomedical Text,"Journal of Computer and Communications 5, 02 (2017), 17",2017
1,3351095.3372855,"Dzmitry Bahdanau, Kyunghyun Cho, and Yoshua Bengio",Neural machine translation by jointly learning to align and translate,arXiv preprint arXiv:1409.0473 (2014),2014
2,3351095.3372855,"Tian Bai, Shanshan Zhang, Brian L Egleston, and Slobodan Vucetic",Interpretable representation learning for healthcare via capturing disease progression through time,"In Proceedings of the 24th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining. ACM, 43–51",2018
3,3351095.3372855,Donald J. Berndt and James Clifford,Using Dynamic Time Warping to Find Patterns in Time Series,"In Proceedings of the 3rd International Conference on Knowledge Discovery and Data Mining (AAAIWS’94). AAAI Press, 359–370. http://dl.acm.org/citation.cfm?id=3000850.3000887",1994
4,3351095.3372855,Olivier Bodenreider,The unified medical language system (UMLS): integrating biomedical terminology,"Nucleic acids research 32, suppl_1 (2004)",2004
5,3351095.3372855,"Gino Brunner, Yang Liu, Damián Pascual, Oliver Richter, and Roger Wattenhofer",On the Validity of Self-Attention as Explanation in Transformer Models,arXiv preprint arXiv:1908.04211 (2019),2019
6,3351095.3372855,"Rich Caruana, Yin Lou, Johannes Gehrke, Paul Koch, Marc Sturm, and Noemie Elhadad",Intelligible models for healthcare: Predicting pneumonia risk and hospital 30-day readmission,"In Proceedings of the 21th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining. ACM, 1721–1730",2015
7,3351095.3372855,"Zhengping Che, David Kale, Wenzhe Li, Mohammad Taha Bahadori, and Yan Liu",Deep computational phenotyping,In Proceedings of the 21th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining. ACM,2015
8,3351095.3372855,"Edward Choi, Mohammad Taha Bahadori, Andy Schuetz, Walter F Stewart, and Jimeng Sun",Doctor ai: Predicting clinical events via recurrent neural networks,In Machine Learning for Healthcare Conference. 301–318,2016
9,3351095.3372855,"Edward Choi, Mohammad Taha Bahadori, Le Song, Walter F Stewart, and Jimeng Sun",GRAM: graph-based attention model for healthcare representation learning,"In Proceedings of the 23rd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining. ACM, 787–795",2017
10,3351095.3372855,"Edward Choi, Mohammad Taha Bahadori, Jimeng Sun, Joshua Kulas, Andy Schuetz, and Walter Stewart",Retain: An interpretable predictive model for healthcare using reverse time attention mechanism,In Advances in Neural Information Processing Systems. 3504–3512,2016
11,3351095.3372855,"Edward Choi, Andy Schuetz, Walter F Stewart, and Jimeng Sun",Medical concept representation learning from electronic health records and its application on heart failure prediction,arXiv preprint arXiv:1602.03686 (2016),2016
12,3351095.3372855,Finale Doshi-Velez and Been Kim,Towards a rigorous science of interpretable machine learning,arXiv preprint arXiv:1702.08608 (2017),2017
